tweetid,user,content,date,lang,sentiment
166911810509873152,AlejandroSanz,Un abrazo a tod@s.. Y gracias por la buena energía.,2012-02-07T16:50:51,es,1
166912419032076290,AHernandoVera,"Injustas palabras de Directora deTráfico sobre Pere Navarro, su antecesor, que merecerían una aclaración. Rectificará? http://t.co/ffXt7Axg",2012-02-07T16:53:16,es,-1
166920284891381760,PaulaVazquezTV,Querida @NoemiGaleraN en este momento me alegro tanto de no ser jurado en @A3NumeroUno !  Cada vez sale uno mejor !!,2012-02-07T17:24:31,es,1
166920654178885634,LFRudi,"El jueves asisto al acto de reapertura, tras su #restauración, de la #Catedral de Santa María de la Huerta de Tarazona.",2012-02-07T17:25:59,es,1
166930557555580928,SSantiagosegura,"“@Lysmilealways: Si buscas en el diccionario,matrimonio es la unión de un hombre y una mujer,qse casen,pero qno lo llamen matrimonio.” Boda?",2012-02-07T18:05:20,es,0
166936722674950146,carmenmorodo,"""Cree que tiene un programa de gobierno a la altura d las necesidades d España?"". Suena a pregunta d Rajoy a Zp, pero es d Rb #nadacambia",2012-02-07T18:29:50,es,-1
166946074479689728,anapastor_tve,Una canción me persigue...una canción maravillosa que se me aparece en varios sitios últimamente... Mandela day de Simple Minds ...,2012-02-07T19:07:00,es,1
166948125230108672,Joss682008,"El presidente del congreso destaca la contribución de Fraga al marco constitucional. Además de ERC se han ausentado IU, BNG y Amaiur.",2012-02-07T19:15:09,es,1
166950581200621568,mariviromero,#arenasyaestaba cuando hizo participe al @ppopular en el Pacto Antiterrorista y después el @psoe se lo salto a la torera,2012-02-07T19:24:54,es,-1
166954975606476802,pedroj_ramirez,Estoy viendo a Contador. Se presenta como víctima de una situación kafkiana. Rezuma sinceridad por los cuatro costados.,2012-02-07T19:42:22,es,1
166957246587207680,pedroj_ramirez,"Da a entender que es partidario de recurrir a la justicia ordinaria (""Voy a luchar hasta el final"") pero que depende de los abogados.",2012-02-07T19:51:24,es,1
166961057229848576,pedroj_ramirez,"Muy bien al no entrar al trapo. ""¿Se siente perseguido por los franceses?"" ""Para nada"". Que el titular de L'Equipe se lo dé  Noah!",2012-02-07T20:06:32,es,1
166962383863037952,MACEMUOR,"RT“@antonioperal:Contador:""Con la sentecia en la mano, me queda el sentimiento de que soy inocente,q no me he dopado""#ApoyoAlbertoContador”",2012-02-07T20:11:48,es,-1
166965613762322433,germanyanke,"Me han machacado pero viendo a Mari Luz (su mujer), ya con nuestra ancianidad, dices bueno, hemos hecho lo que teníamos que hacer (Ibarrola)",2012-02-07T20:24:39,es,-1
166968739378638848,SerranoAlfonso,"Echandose a la calle, dicen los sindicatosMadrid q ZP ya no está para echarle la culpa. Vergonzoso.Cuando se han movilizado tanto contra él?",2012-02-07T20:37:04,es,-1
166970696155676672,PepeGrinan,Qué grandes los periodistas gráficos andaluces! Exposición de los premios d Andalucía 1988-2011 en el Museo de la Autonomía en Coria del Río,2012-02-07T20:44:50,es,1
166973116805943296,isadedios,"¡Tócate los pies! Dejar a los niños elegir su propia comida, la mejor opción para evitar el sobrepeso infantil http://t.co/xkVdOkJu",2012-02-07T20:54:27,es,-1
166976636321935361,anabcrubiales,En apenas hora y media en @75Minutos especial del Carnaval de Cádiz! Hoy vamos a llorar de risa!,2012-02-07T21:08:27,es,1
166999323433893888,ristomejide,"Me gusta la nueva serie de ficción de TV3, ""Mestres"". #HayQueVerQuéBuenosSomosTodos",2012-02-07T22:38:36,es,1
167012942628405248,arsenioescolar,"El Mirandés se merecía más el segundo que el Athletic el cuarto, ¿no creéis?",2012-02-07T23:32:43,es,-1
167016258703867904,germanyanke,"Bueno, este gol no se celebra 6-2.",2012-02-07T23:45:53,es,-1
167025796563742720,MACEMUOR,Ufff! Pido chovolate y aparece un RT d Llamazares... Igualito...,2012-02-08T00:23:47,es,-1
167026403592769537,germanyanke,Entre el @AthleticClub y el libro se me pasa el tiempo y mañana me esperan pronto en @cmsaleelsol. Buenas noches a todos!,2012-02-08T00:26:12,es,1
167133488976363520,germanyanke,"Mi incansable vecino, a las 6,45, vuele de pasear al perro: ""si los del @AthleticClub fuesen republicanos yo estaría con ustedes""",2012-02-08T07:31:43,es,0
167139238796734464,javiersolana,Dolor de cabeza para Merkel.? F.Holland http://t.co/WO3MB4VU,2012-02-08T07:54:34,es,-1
167145771119034368,mariviromero,Limpiar el cordón umbilical es una medida sencilla contra la mortalidad infantil http://t.co/XnFCPQ1M via @elmundoes,2012-02-08T08:20:31,es,1
167147580084596736,mariviromero,Muchas felicidades @ElPaliquedeLoma ;-) que cumplas muchos mas y que yo lo vea ;-),2012-02-08T08:27:43,es,1
167158459496804352,iescolar,"Ayer hablaba de los ""liberales"" con plaza de funcionario. Tenemos otro buen ejemplo ""liberal"" http://t.co/RXaSAAcX",2012-02-08T09:10:57,es,-1
167159090697605120,fjavierbosque,"#Rajoy inicia su intervención en el congreso dibujando el negro panorama de la economia ""es difícil imaginar peor punto de partida""",2012-02-08T09:13:27,es,-1
167162817269600256,Joss682008,Rajoy asegura que la reforma laboral que se aprobará el viernes será amplia y profunda después de que los agentes sociales no hayan acordado,2012-02-08T09:28:16,es,0
167163558856114176,sonsolesonega,Rubalcaba toma notas a mano mientras Rajoy interviene en la tribuna. En 10 mins. se estrenará como líder del PSOE en un debate parlamentario,2012-02-08T09:31:12,es,1
167167428776837120,fjavierbosque,"#Rajoy ""Mi convicción es que los frutos llegarán si desterramos la improvisaciones,evitamos los bandazos y somos tenaces en las medidas""",2012-02-08T09:46:35,es,1
167169809795125248,lazaroelmundo,Un ladrón que robó el móvil a un pederasta en Australia se entrega para denunciarle. ¡¡¡bien por el choro!!!,2012-02-08T09:56:03,es,1
167172230646734849,sonsolesonega,¿Hay margen para q el PSOE apoye la ley de estabilidad presupuestaria? ¿O el no es definitivo? #Congreso,2012-02-08T10:05:40,es,-1
167177764770816000,carlosecue,"Durán lo deja claro: ""Entiendo que el presidente no puede decir que no va a cumplir el 4,4%, pero le pido que busque flexibilidad""",2012-02-08T10:27:39,es,0
167178373326569472,sonsolesonega,"Animado intercambio de pareceres entre la ex de Agricultura, Rosa Aguilar, y el actual titular, Arias Cañete. #Congreso",2012-02-08T10:30:04,es,1
167182760002330625,SSantiagosegura,Uno no sabe cuando parar.#saquenmedeaqui http://t.co/tQPnmf8Q,2012-02-08T10:47:31,es,-1
167184367062491137,Bsarasola01,Rueda de prensa con el @PPSanfer para denunciar la vulneración de Derechos Fundamentales por parte del Gobierno de IU http://t.co/e8lXVNpT,2012-02-08T10:53:53,es,-1
167184991745355776,zoidoalcalde,"""Crea tu empresa"" asesora, informa, guía, ayuda económicamente, forma y facilita espacios a los emprendedores de #sevillahoy",2012-02-08T10:56:22,es,1
167187391239565313,Tonicanto1,"Rosa10:""Den instrucciones a la fiscalía para q investiguen a aquellos dirigentes d las entidades financieras q han creado esta (cont…",2012-02-08T11:05:54,es,-1
167190913150488576,riverakiko,Buenos dias chicos!!! Pido a los ganadores del concurso para la entradas a macumba reenvien al email eventosriver84@gmail.com los nombres  !,2012-02-08T11:19:54,es,1
167192280342601729,cayo_lara,Anoche en la calle miles de personas x los servicios públicos. ¿preludio d la huelga general q dijo Rajoy le costaría la Reforma Laboral?,2012-02-08T11:25:20,es,-1
167200494287192065,Carlos_Latre,Ya en el COMPAC para presentar #yeswespainISDIFFERENT en MADRID 22feb al 1 abril. Entradas YA en http://t.co/Q9HzeyLP http://t.co/hUfWn780,2012-02-08T11:57:59,es,1
167200987797393408,mgilguerrero,"No seas duro, que el diputado estaba muy orgulloso con su discurso! XD! nivelón... @carlos__alsina",2012-02-08T11:59:56,es,0
167209055566307329,pedroj_ramirez,El blanqueador que lo blanqueare buen blanqueador será. El TS cita al empresario que denunció a Blanco y a su primo http://t.co/bKwlGzVZ,2012-02-08T12:32:00,es,-1
167211641010794496,anabelenroy_tve,Federación Española de Tenis denunciará a Canal+Francia x utilizar logo Federación en el video/guiñoles con Nadal y el dopaje en España.EFE,2012-02-08T12:42:16,es,-1
167215558939516928,Buenafuente,"Vamos a hacerlo lo mejor que sepamos, riéndonos de todo, con buena música,buenos invitados y buenos guiones. Haremos el humor cada semana",2012-02-08T12:57:50,es,1
167217621513682944,GLlamazares,"Las criticas de algunos a Cayo, son para nosotros elogios.",2012-02-08T13:06:02,es,0
167218760346902529,lazaroelmundo,qué tiempos... cuando había que trabajar entre montañas de papel.... http://t.co/jdH4ECEM,2012-02-08T13:10:35,es,0
167219313042931712,GLlamazares,"Rajoy se aclimata y dice que no es dogmático del déficit  ni sectario, pero se muestra paternalista con el grupo mixto.",2012-02-08T13:12:45,es,0
167221926408880128,javiercasqueiro,Crónica del pleno de Sole Alcaide: Intercambio de papeles. Recomiendo la foto de Rubalcaba y Rosa Díez. ¿Qué se dirán? ...,2012-02-08T13:23:08,es,1
167223204878884865,carlosecue,"Rubalcaba: ""Socialistas franceses y socialdemócratas alemanes tienen posiciones que convienen mucho a España, ojalá ganen""",2012-02-08T13:28:13,es,1
167228967173095424,AlexdelaIglesia,“@alfiefuentes: @AlexdelaIglesia tendrías q haber entrado en Tipos Infames! Y me hubiese dado unos consejitos con mi corto ;)” gran sitio,2012-02-08T13:51:07,es,1
167232190441201664,3gerardpique,Aquí tenéis un vídeo de mi amigo Pinto Colorado alias @WMakinaciones tocando varios instrumentos! http://t.co/mFOQK3MA,2012-02-08T14:03:55,es,1
167253954504294400,mariviromero,"Invercaria repartió ""casi 50 millones"" entre 2005 y 2010 ""sin control ni procedimiento"" http://t.co/lNTikM4X #Griñan y su trama",2012-02-08T15:30:24,es,-1
167269661363281921,Carlos_Latre,No os perdáis en http://t.co/Q9HzeyLP las fotos dl estreno en Barcelona d #YesWeSpainISDIFFERENT !!;),2012-02-08T16:32:49,es,1
167286078984822786,patxilopez,@javiersolana me han transmitido tus saludos. Muchísimas gracias y un fuerte abrazo.,2012-02-08T17:38:03,es,1
167289800863395840,EvaORegan,El plan de contingencia de la UE para evacuar a europeos de Siria incluye tb a los q viven en Jordania y Líbano. #Siria,2012-02-08T17:52:51,es,1
167295151973220352,AlejandroSanz,RT @JMacarro10: @AlejandroSanz canal plus! Jajajaja,2012-02-08T18:14:07,es,1
167301187157229568,AlexdelaIglesia,"Delenda est Carthago, como decía el gran Catón... Tengo un día Goscinny.",2012-02-08T18:38:05,es,1
167303149453975552,mariviromero,Me encanta que @esperanzaona haga este videominuto ;-)) http://t.co/0ajJkXo8,2012-02-08T18:45:53,es,1
167318081461432320,iescolar,.@AGallego_PP Le agradezco que a mí no me llame tonto. Sin acritud.,2012-02-08T19:45:13,es,0
167321672549007360,germanyanke,"Esta noche, compitiendo con el fútbol a las once menos cuarto, tertulia tranquila en Radio Nacional.",2012-02-08T19:59:30,es,0
167325571594985472,Amartinbeaumont,“@JoanaMorillas: @Semanaldigital Tod@s a leerlo. Besos :))”Gracias querida amiga. Besos.,2012-02-08T20:14:59,es,1
167336800904425472,javiercasqueiro,Interesante entrevista digital con el coordinador de los cursos entre presos disidentes de ETA de Nanclares y víctimas. http://t.co/h5fV2DpP,2012-02-08T20:59:36,es,0
167356275577982976,MACEMUOR,"Arance,todo un referente sevillano vinculado a la construcción,echa el cierre a sus 26 tiendas y anuncia un ERE. http://t.co/fvNKO5UR",2012-02-08T22:17:00,es,-1
167357027591524352,MACEMUOR,Tontos!“@quillobarrios: Los que silban el himno de España son los mismos que han pagado por ver un partido de la Copa de ESPAÑA. #VivaEspaña,2012-02-08T22:19:59,es,-1
167367485551673344,aguerosergiokun,"Me acabo de enterar de la muerte de Spinetta, una gloria del rock argentino. Que triste noticia. Lo vamos a extrañar #chauflaco",2012-02-08T23:01:32,es,-1
167380240291737600,jesusmarana,La peor cara de la crisis. El riesgo de pobreza en España afecta a más del 20% de la población. http://t.co/vofWY5jT,2012-02-08T23:52:13,es,-1
167382927913656320,mariviromero,Uyy que se me olvidaba dejaros esta pagina para que os apunteis a la Marcha del sabado dia 12 @CarnavalMLG @malagasana http://t.co/tw76mtG8,2012-02-09T00:02:54,es,0
167384365628801024,ristomejide,Hablaba de mi disco favorito de todos los tiempos: http://t.co/oqsSreoT,2012-02-09T00:08:37,es,1
167394921723080706,SSantiagosegura,Muy buenas noches followeRcetes! http://t.co/7UIiRZEZ,2012-02-09T00:50:35,es,1
167412881049141249,PaulaVazquezTV,"Si, así m siento“@Isamuga:q envidia sana m das d verte tan feliz...puede alcanzar alguien la felicidad plena??te veo radiante estos días!bs!",2012-02-09T02:01:55,es,1
167413215725236226,PaulaVazquezTV,"“@RosEnrique: @PaulaVazquezTV leer?????? Esta sobrevalorado, besos desde Malaga” eso es que lo has practicado poco!",2012-02-09T02:03:15,es,0
167414179655987200,PaulaVazquezTV,“@Calpena: @PaulaVazquezTV @juanmafdez ¿ves? Enamorada al fin y al cabo :p” - visto así ! Soy todo amor!!!,2012-02-09T02:07:05,es,1
167414578676899840,PaulaVazquezTV,"“@joserro_ge: @PaulaVazquezTV Qu gusto verte tan feliz, y menuda expectación estáis creando!Bombazo fijo!- Pero s q lProducto lo merece!!!",2012-02-09T02:08:40,es,1
167437451235827712,ricky_martin,"""Sé bueno y te juzgarán. Sé tú mismo y te criticarán.... Elige la segunda opción"" ;0)",2012-02-09T03:39:33,es,0
167466410484830210,AlejandroSanz,A descansar. Os mando un abrazo. Gracias por todas las muestras de interEs y de cariño. Hasta maNana. Hoy ya es ayer.,2012-02-09T05:34:38,es,1
167488787654516736,germanyanke,El Congreso vacío y los insultos son cosas de mitad de legislatura. Pero todo va cada vez más rápido. Y peor.,2012-02-09T07:03:33,es,-1
167511952657088512,Tonicanto1,Hoy pleno a las 09.00 y por la tarde intervención en la comisión de igualdad como portavoz de  @UPyD,2012-02-09T08:35:36,es,0
167523418642714625,anapastor_tve,Un abrazo hoy a un gran valiente @G_landaburu ...ETA no le quitó la vida ni la dignidad.....,2012-02-09T09:21:10,es,0
167525582224101377,_Rubalcaba_,En @La_SER: ''La lucha contra el déficit nos lleva a la recesión'',2012-02-09T09:29:45,es,-1
167527614955786240,javiersolana,"De acuerdo.“@JMEntrecanales: Impresionante agilidad en la reacción de Nike, gran publicidad. Enhorabuena http://t.co/BEfh8su9”",2012-02-09T09:37:50,es,1
167529670689046528,PaulaVazquezTV,"Hoy d vuelta a casa,han sido 3 días para conocer a mi equipo, al jurado y 100 concursantes!Solo contar q anoche m dormí llorando d alegría!!",2012-02-09T09:46:00,es,1
167538847905886209,rafam_simancas,"No era un filete, era Falete. En realidad Contador entrenaba con Falete sentado en el manillar, así luego se quitaba un peso de encima.",2012-02-09T10:22:28,es,-1
167544497490755584,Tonicanto1,El presidente tiene que llamar la atención a los diputados por el ruido que montan en la cámara durante la intervención de Carlos. Ni caso..,2012-02-09T10:44:55,es,-1
167546207021961217,mrtfernandez,Maravilla!!! Me apunto!! RT @firstFmag Un avance de lo que podréis ver en @firstFmag a partir del 15 de enero http://t.co/hn7ssBvD…,2012-02-09T10:51:43,es,1
167551934088232960,davidbisbal,"Confirmado¡¡¡¡¡ El próximo 22 de abril, llegaremos a Bucarest Rumania.",2012-02-09T11:14:28,es,1
167553364220051456,maria_rey,"Pues me parece muy poco serioso hablar tan mal.“@cmgorriaran: Una señoría acaba de decir ""seriosidad"" por ""seriedad"". Si, en serio!”",2012-02-09T11:20:09,es,-1
167560620659589120,carlosecue,Wert cita libros de ExC sin decir la editorial para que no puedan desmentirle como la otra vez. Lee un texto sobre la revolución soviética,2012-02-09T11:48:59,es,0
167591461389484032,GLlamazares,El ministro de Industria paraliza las infraestructuras de los fondos mineros escudándose en la baja ejecución d gobierno del PSOE. Excusas,2012-02-09T13:51:32,es,-1
167592391451230210,lazaroelmundo,La Fundación Gregorio Ordóñez se arremete y se desmarca del decreto del Gobierno vasco. Considera que equipara a víctimas y verdugos.,2012-02-09T13:55:14,es,-1
167592651577769984,iescolar,El Supremo condena a Garzón y lo inhabilita por el caso de las escuchas de la Gürtel.,2012-02-09T13:56:16,es,-1
167593348847239168,iescolar,"Garzón condenado. El juez de Urgangarín, investigado. Camps, absuelto. ¡Viva la justicia española! (viva Honduras, que diría Trillo).",2012-02-09T13:59:02,es,0
167594035043774464,VicenteVallesTV,ÚLTIMA HORA: el Tribunal Supremo condena a Garzón por las escuchas a los abogados de Gurtel. Inhabilitado durante 11 años,2012-02-09T14:01:46,es,-1
167604343095308288,AlexdelaIglesia,"Varias personas han desaparecido en su interior. Llega un coche, se baja un individuo, entra y desaparece. Lo observo hace días.",2012-02-09T14:42:43,es,-1
167605579177672704,carlos__alsina,"La sentencia: ""No puede admitirse que una resolución sea justa sólo porque el que juez que la dicta así la considere""",2012-02-09T14:47:38,es,-1
