tweetid,user,data_lemmatized,date,lang,sentiment
1.6814E+17,matrujil,Joder. No me entero de nada. En Sants a las 15:30 y me pido bocadillo de tortilla francesa. Menos mal q no me ha reconocido nadie,2012-02-11T02:12:34,es,-1
1.68224E+17,Fgarea,Namasté!!! A punto de empezar A Vivir que son dos días Ser desde India. @montse_avivir @avivirser #AVivirAnantapur http://t.co/XPM7TWbE,2012-02-11T07:46:52,es,1
1.68237E+17,sevillajordi,"Oído en la calle: ""esto va de sangre, sudor y rajoy""",2012-02-11T08:35:41,es,-1
1.68252E+17,GLlamazares,"La tramitación de la enésima contrarreforma laboral  como real decreto es un desastre, pero todavía puede empeorar.",2012-02-11T09:36:02,es,-1
1.68256E+17,arsenioescolar,"""Esta es una reforma en la que todos ganan, empresarios y trabajadores"", dice Rajoy en el BOE #reformalaboral",2012-02-11T09:51:01,es,1
1.68269E+17,santiagocervera,"Para seguir la interesante actividad de los juzgados de Palma, recomiendo seguir a @AndreuManresa",2012-02-11T10:44:49,es,1
1.68272E+17,cayo_lara,Se culpa a los trabajadores en activo d la situación d los parados. Despido barato a trabajadores con derechos para hacer contratos basura.,2012-02-11T10:54:21,es,-1
1.68279E+17,Jocoserio,"Diego Torres se niega a declarar por el caso Noos.Puede decir: Señoría Vd no me ha protegido mi derecho al honor,no ha guardado el sumario!",2012-02-11T11:21:35,es,-1
1.68279E+17,Jocoserio,"Señoria Vd no ha cumplido con su deber,Vd no es digno de juzgarme,Vd ha permitido as filtraciones constantes q han permitido mi indefensión.",2012-02-11T11:23:51,es,-1
1.68283E+17,LosadaPescador,Me dicen q el Supremo esta dividido en el asunto de la memoria histórica de Garzón. Si hay condena no será x unanimidad como las escuchas.,2012-02-11T11:39:48,es,0
1.68284E+17,Fgarea,Música en directo por jóvenes de la @FVF_ONGD en #AVivirAnantapur,2012-02-11T11:43:46,es,1
1.68289E+17,SSantiagosegura,Hoy a la gripe y al dolor de cabeza y oídos se ha unido una simpática calentura...#hechounoszorros,2012-02-11T12:04:18,es,-1
1.68291E+17,SSantiagosegura,Pa habernos matao! http://t.co/x29lCTWz,2012-02-11T12:12:17,es,-1
1.68295E+17,_Rubalcaba_,"""@Javier_asturias digamos a los asturian@s la verdad, lo que queremos y vamos a hacer, contemos nuestro proyecto"" #Asturiasenpositivo",2012-02-11T12:28:38,es,1
1.68301E+17,mariviromero,".@JuanMa_Moreno : "" vamos a formar a proteger los derechos de las personas de mas de 80 años que son un 5% de la población en España""",2012-02-11T12:51:01,es,1
1.68309E+17,Crisgallar,"@lazaroelmundo tb felix azon. Al parecer no se explico bien, o no se la entendio...",2012-02-11T13:23:26,es,-1
1.68311E+17,pedroj_ramirez,Siempre pido que los añadan “@eliadosom: ¿te cuesta mucho encontrar pantalones para tirantes de botón? A mí muchísimo.”,2012-02-11T13:30:18,es,-1
1.68336E+17,mariviromero,"¡Mamá, el colegio está en ruinas! http://t.co/ZmQTaK2D",2012-02-11T15:10:34,es,-1
1.68338E+17,mariviromero,"Habla el q tiene 1 millon de parados: Griñán rechaza la reforma laboral porque ""favorece la destrucción de empleo"" http://t.co/DQ6AjeU6",2012-02-11T15:18:47,es,-1
1.68343E+17,David_Busta,Viajo con el súper DEPOR!!!;-) http://t.co/oNkBwDqX,2012-02-11T15:37:44,es,1
1.68367E+17,carloscuestaEM,"Camacho acude a un almuerzo de homenaje a Garzón. Junto con el exministro del Interior, acuden varios magistrados de la Audiencia Nacional",2012-02-11T17:13:46,es,1
1.68369E+17,mariviromero,Wert: Andalucía necesita una mejora urgente de su sistema educativo tras 30 años de políticas erróneas #elcambioandaluz http://t.co/IQmVIt8r,2012-02-11T17:21:08,es,-1
1.68381E+17,javiersolana,"Mucho en juego.Ayuda militara Egypto puede cortase. "" Top U.S. general discusses NGO case in Cairo"" http://t.co/hFQoOP5v vía @r euters",2012-02-11T18:09:15,es,-1
1.68391E+17,javierarenas_pp,Blindaremos la financiación educativa mediante un pacto de todas las formaciones políticas porque la Educación es la mejor inversión,2012-02-11T18:49:56,es,1
1.68395E+17,CarmenRiolobos,Barreda persona non grata en Villar de Canas y para la Diputacion de Cuenca http://t.co/d52JkZ47 vía @eldigitalcastillalamancha,2012-02-11T19:05:31,es,-1
1.68403E+17,PepeGrinan,Leo el DL de la reforma laboral q se apoya en una idea fuerza: reducir la fuerza sindical en la fijación de las condiciones d trabajo.,2012-02-11T19:35:40,es,0
1.68424E+17,Enric_Hernandez,Bienvenido. RT “@SERGIO_GABAS: @Enric_Hernandez Nuevo twittero sustituire al que no entiende Catalan”,2012-02-11T21:00:58,es,0
1.68424E+17,javiersolana,"Gesto por la Paz se despide en Bilbao. ""LORTU DUGU. LO HEMOS CONSEGUIDO.http://www.cadenaser.com/espana/articulo/gesto-paz",2012-02-11T21:01:27,es,1
1.68434E+17,pedroj_ramirez,A lo mejor esta sí “@ArtanisD: No hagas apuestas que no puedas ganar. Sabes que nunca conseguirás una portada que haga llorar a Arcadi.”,2012-02-11T21:37:33,es,0
1.68447E+17,David_Busta,Gracias GANDÍA! Por este llenazo y esta noche inolvidable!!!,2012-02-11T22:31:00,es,1
1.68454E+17,MACEMUOR,Leo por ahí #INDULTO a #Garzón Pero... Por qué? Indulto? Q clase de país es este xd!? Condenado por unanimidad y piden indulto... Alucino!,2012-02-11T22:58:05,es,-1
1.68505E+17,jesusmarana,#curiosidaddelinsomne La apuesta del Gobierno consiste en devaluar salarios. ¿Para qué tanto anuncio de reducción del número de contratos?,2012-02-12T02:21:44,es,-1
1.68508E+17,SSantiagosegura,Muy buenas noches followercetes!!! http://t.co/41zOsKDK,2012-02-12T02:33:56,es,1
1.68614E+17,carlosecue,Soledad Gallego Díaz sobre la condena a Garzón: http://t.co/kk632o3y,2012-02-12T09:35:53,es,-1
1.68622E+17,javiersolana,Soledad haces pensar.como siempre  “@lbassets: Soledad Gallego sobre Garzón: Justicia a cualquier precio  http://t.co/BKJa2K8L via @el_pais”,2012-02-12T10:08:26,es,0
1.68637E+17,CarmeChaparro,Quién engaña al consumidor? Muy buena foto-carta en @lavanguardia http://t.co/HFlCLkZU,2012-02-12T11:04:16,es,0
1.68643E+17,carlosecue,La reforma es opinable pero el Gobierno con su mayoría absoluta hace lo que cree oportuno. Pero ocultar datos en la rueda de prensa? Absurdo,2012-02-12T11:30:55,es,-1
1.68645E+17,matrujil,¿Y debería ser  compatible la tarjeta dorada y el abono de transporte gratuito para mayores con el visón y las dos casas?,2012-02-12T11:38:52,es,-1
1.68672E+17,SergioRamos,En memoria de una de las grandes que nos dejó ayer. Whitney Houston.  http://t.co/1htBSyFs,2012-02-12T13:25:37,es,0
1.68672E+17,Buenafuente,"“ja, ja, ja!!! Me sobrevaloras @Nica_Neri: @Buenafuente hazme un hijo que no quiero que me lo haga un mediocre.”",2012-02-12T13:26:05,es,1
1.68736E+17,Enric_Hernandez,"Gracias, Fernando. RT“@radiocable: @Enric_Hernandez muy buena idea! Y muy agil decision!”",2012-02-12T17:38:03,es,1
1.68739E+17,Carlos_Latre,#YesWeSpainISDIFFERENT  time!!!;) vamossssss!!!;),2012-02-12T17:52:33,es,1
1.68744E+17,javierarenas_pp,La Reforma Laboral no supone ningún recorte social y favorece la empleabilidad y las oportunidades,2012-02-12T18:10:47,es,1
1.68744E+17,CarmeChaparro,¿A quién aman los españoles? 1 de cada 3 dice estar enamorado d su coche. Sólo nos ganan los italianos.,2012-02-12T18:11:17,es,0
1.68748E+17,javierarenas_pp,"Las claves del #gobiernodelcambio serán diálogo, reformas y austeridad en todo menos en educación, sanidad y servicios sociales",2012-02-12T18:29:05,es,0
1.68763E+17,alfonsomerlos,"Mañana denunciaremos en @13tv_AlDia , con imágenes, la agresión a los profesionales d @13television por parte d algunos 'amigos' d Garzón",2012-02-12T19:27:21,es,-1
1.68778E+17,lazaroelmundo,"A mi me da miedo cuando se grita, para defender a Garzón, que hay otra justicia que es la de la calle. Tremendo",2012-02-12T20:25:33,es,-1
1.6878E+17,LosadaPescador,Los griegos provocando a la poli como si fueran 15m,2012-02-12T20:33:39,es,-1
1.68787E+17,garcia_abadillo,@germanyanke Eso es que no tienes la conciencia tranquila... Ja,2012-02-12T21:01:24,es,-1
1.6879E+17,pedroj_ramirez,"Espero tu opinión “@FranGranado: Tras acabar los exámenes, toca sustituir los tipos de aceros y motores por EPN de @pedroj_ Que ganas!”",2012-02-12T21:13:16,es,1
1.68791E+17,MACEMUOR,RT“@AlertaNews24: Policía en Atenas intenta dispersar con gases lacrimógenos a manifestantes que tratan de reunirse en Plaza Syntagma.,2012-02-12T21:19:36,es,-1
1.68796E+17,GUTY14HAZ,"Cuantos recuerdos ver al gran Roberto Carlos en el Bernabéu,tristeza de ver como los años pasan e ilusión de ver un grande como Roberto .",2012-02-12T21:36:56,es,1
1.68827E+17,GUTY14HAZ,"Q bueno dormir a 10 puntos,mañana a esquiar por primera vez,nunca pensé q diría esto con 35 años pero ya me toca.",2012-02-12T23:40:48,es,1
1.68831E+17,shakira,Today with the penguins! Definitely friendlier!! Hoy con los pingüinos! definitivamente más amigables! Shak http://t.co/wague1kx,2012-02-12T23:58:19,es,1
1.68834E+17,Enric_Hernandez,"Listas de espera al alza en Catalunya, estallido en Grecia y debate #EntreTodos sobre la #refomalaboral. http://t.co/PIZAYzPe#portadaEPC",2012-02-13T00:07:51,es,-1
1.68836E+17,ricky_martin,Aveces es divertido ver como los que te desean lo peor tienen que soportar que te ocurra lo mejor.  :0),2012-02-13T00:17:50,es,1
1.68892E+17,AlejandroSanz,Creo que canta otra vez. Puede ser? RT @JulioCesarActor: @AlejandroSanz No Puedo Creer Que Me Perdi De Ver Al ... http://t.co/jDxCPoJV,2012-02-13T04:00:24,es,0
1.68942E+17,germanyanke,Se confirma mi alejamiento del mundo; no sé quién es Adele.,2012-02-13T07:18:52,es,-1
1.68947E+17,PilarGGranja,"Buenos días! Camino de @anarosaq para hablar de Urdangarin, ref laboral, blanco, bronca en Psoe Sevilla, casi ná",2012-02-13T07:39:46,es,-1
1.68955E+17,sevillajordi,"El Gobierno aprueba A. Con cosas a favor y otras en contra, como es normal. Pero, xq se empeñan en decirnos q han aprobado B?",2012-02-13T08:09:46,es,0
1.68963E+17,mariviromero,El Gobierno presenta la reforma laboral a los agentes sociales http://t.co/uBenEnoV,2012-02-13T08:40:51,es,0
1.68964E+17,mariviromero,La @diputacionMLG abre el departamento de Consumo y Arbitraje  http://t.co/XIgOEK12,2012-02-13T08:45:25,es,1
1.68969E+17,garcia_abadillo,B. Días. El parlamento griego aprueba los ajustes que posibilitan un nuevo plan de ayuda de 130.000 millones. Arden las calles de Atenas.,2012-02-13T09:06:21,es,0
1.68999E+17,Cepeda,Interesante! RT En @La_SER estrenamos sección de tele http://t.co/8alPMFbA ¡No te la pierdas!,2012-02-13T11:04:47,es,1
1.69003E+17,mariviromero,"Ademas , que sentido tiene que desde el gobierno andaluz imponga una subasta de medicamentos cuando no tienen competencia en ello?",2012-02-13T11:20:16,es,-1
1.69011E+17,javierarenas_pp,Hoy nos acompaña @AlfonsoAlonsoPP en Carmona donde celebramos el Comité de Dirección del @GPPopular. Podéis seguirlo en javierarenas.es,2012-02-13T11:51:09,es,1
1.69017E+17,pedroj_ramirez,Maria Peral va a anunciar en EM.es el archivo por prescripción de la causa contra Garzón por los pagos de los cursos de Nueva York.,2012-02-13T12:15:07,es,-1
1.69018E+17,zoidoalcalde,"Hemos presentado un importante proyecto para #sevillahoy:las Naves del Barranco, q generará empleo de forma directa e indirecta en la ciudad",2012-02-13T12:21:29,es,1
1.69035E+17,EsperanzAguirre,No estoy a favor de primarias. La enmienda de Henríquez es a título personal. Ya lo dijo él y así lo he dicho hoy a preguntas de periodistas,2012-02-13T13:28:26,es,0
1.69037E+17,mariviromero,Calidad y libertad en la educación pública como señas de identidad del gobierno del cambio http://t.co/SD8uhNIb @javierarenas_pp,2012-02-13T13:34:59,es,1
1.69043E+17,pedroj_ramirez,"Dice  Elena Valenciano que Veira (hombre de Zarrías y Rubal) tomó la decisión de dimitir contra Griñán ""él solito"". ¿Alguien se lo cree?",2012-02-13T13:58:30,es,-1
1.69047E+17,GUTY14HAZ,"Nunca la final de la copa del rey en el Bernabéu,porque el Madrid no pudo jugar la final de copa del rey contra el Zaragoza en el camp nou?",2012-02-13T14:13:34,es,-1
1.69049E+17,mariviromero,. @esperanzaona asegura que la subasta de medicamentos acaba con la libertad de prescripción #elcambioandaluz http://t.co/Yvkor6wF,2012-02-13T14:21:51,es,-1
1.69053E+17,mariviromero,Cuando lo que se perjudica es lo esencial: la salud   http://t.co/Hc95Zb3d @eliasbendodo @esperanzaona @javierarenas_pp,2012-02-13T14:38:26,es,-1
1.6906E+17,mariviromero,"Me ha gustado un vídeo de @YouTube. http://t.co/AoalChjC ""No hay mayor recorte social que el paro""",2012-02-13T15:05:25,es,0
1.69063E+17,GUTY14HAZ,Ahora una siesta twitteros hasta luego grandes.,2012-02-13T15:20:16,es,1
1.69068E+17,LosadaPescador,“@jdavidpino: @LosadaPescador Es para disimular la persecución. Os basta con haberlo eliminado una vez.” aclarado,2012-02-13T15:37:00,es,0
1.69068E+17,cayo_lara,Disculpas y corrección. PP y CEOE Dixit .,2012-02-13T15:38:49,es,1
1.69076E+17,Crisgallar,La oposición avisa a #Dívar de la crisis de credibilidad del poder judicial a cuenta de casos #garzon y #urdangarin http://t.co/iWAXvZ09,2012-02-13T16:09:12,es,-1
1.69083E+17,germanyanke,Sólo nos prestan felicidad los usureros.,2012-02-13T16:39:25,es,0
1.69084E+17,LFRudi,Debemos  conseguir la #excelencia educativa basandonos en  tres pilares,2012-02-13T16:42:21,es,1
1.69084E+17,LFRudi,y la igualdad de #oportunidades para conseguir mejorar los niveles educativos de la #Comunidad Autónoma,2012-02-13T16:43:37,es,1
1.691E+17,Tonicanto1,Gracias Dani! RT @Daniruna @Tonicanto1 Aquí tienes tu artículo de El Mundo ed. Valencia en mejor calidad. ;-) http://t.co/nAT7JrlH,2012-02-13T17:44:15,es,1
1.69101E+17,anapastor_tve,Cómo me gusta la historia de Estrella y qué importante es poner en valor a nuestros investigadores. Vía @Elmundoes http://t.co/5OmDbJYy,2012-02-13T17:50:37,es,1
1.69102E+17,marodriguezb,Entonces... Garzón cometió delito... pero hace demasiado tiempo como para acordarnos... Vale.,2012-02-13T17:53:04,es,-1
1.69106E+17,pedroj_ramirez,El problema de acusar a Garzón de una extorsión del 243 es que todos los extorsionados dirían que pagaron con gusto. Pero habría partido.,2012-02-13T18:11:13,es,-1
1.69128E+17,Carlos_Latre,OYE FELICIDADES @txamu !!! feliz final de día brindo por ti!,2012-02-13T19:38:11,es,1
1.6913E+17,LosadaPescador,Rubal dice a los suyos que hay Rajoy para 8 años. Chacón piensa seguir dando la batalla. Os lo contamos en @TelediarioInter 20:30,2012-02-13T19:43:21,es,0
1.6913E+17,RodrigoBlazquez,Dívar y la polémica del Mandingo http://t.co/TJtSIohG #Hitazo.,2012-02-13T19:46:17,es,-1
1.69133E+17,mariviromero,"Eso es RT @chikostra: @mitaddoble @mariviromero Sin duda, El tiempo entre costuras… Tanger, calor, aventuras y todo magníficamente relatado.",2012-02-13T19:56:13,es,1
1.69138E+17,germanyanke,Las anécdotas de Borges se las debo a Raúl Iturria -el vasco Iturria- ministro uruguayo de Interior con Lacalle y de Defensa con Sanguinetti,2012-02-13T20:14:59,es,0
1.69142E+17,Edurnity,“@BorjaThe1: @Edurnity Dónde se puede ver Grease ??? Un beso guapa ;)” En el teatro Arteria Coliseum en Gran Vía ,2012-02-13T20:34:37,es,1
1.6915E+17,germanyanke,"@marodriguezb Simple no, claro, porque es tuya. Pero opinión sí.",2012-02-13T21:06:17,es,0
1.69166E+17,anapastor_tve,Cada día me cae mejor @crispedroche ... Buena gente...,2012-02-13T22:09:15,es,1
1.6917E+17,RodrigoBlazquez,¿Juega algún francés en el Sevilla? Flipo con el mensaje de las camisetas de sus jugadores http://t.co/lRQTgrWp Factoría Del Nido,2012-02-13T22:23:55,es,-1
1.6917E+17,PilarGGranja,y para @LosClones :Me la pido! “@emiliodrio: Garzonitas podría ser una entrada del magistral Diccionario de Coll @PilarGGranja  @cultrun”,2012-02-13T22:23:58,es,1
1.69172E+17,RodrigoBlazquez,"Como tenga q salir, vaya papelón con la camiseta ""superior"" RT “@agusperezblanco: @RodrigoBlazquez escudé es francés pero hoy no juega...”",2012-02-13T22:33:26,es,-1
1.69176E+17,mariviromero,@santiagocervera @angelgarridog @ccifuentes tengo trabajo municipal el viernes aquí ;-)) pero el sábado muy tempranito estoy en Sevilla,2012-02-13T22:46:51,es,1
1.69176E+17,mariviromero,@ccifuentes @santiagocervera @angelgarridog ;-)))))) eso es;-))),2012-02-13T22:48:50,es,1
1.69177E+17,mariviromero,siguiendo a @SiempreAsiMlaga ;-))) gran lugar y muchos buenos ratos allí ;-)),2012-02-13T22:51:27,es,1
1.6918E+17,mariviromero,Mas #EREs @pepegrinan ? uf!El Tribunal de Cuentas pide revisar las subvenciones del Plan de Empleo de la Bahía de Cádiz http://t.co/vsqm4UgJ,2012-02-13T23:04:20,es,-1
1.69181E+17,mariviromero,. @javierarenas_pp  propone la Ley d Transparencia y Buen Gobierno y la Ley de Autónomos y d Emprendedores en Andalucía http://t.co/fGu6mf84,2012-02-13T23:08:29,es,1
1.69183E+17,mariviromero,La @diputacionMLG  destinará 800.000 euros para reforestar la Serranía de Ronda @eliasbendodo @jjbernalortiz http://t.co/xxCoJj1K,2012-02-13T23:16:46,es,1
1.69184E+17,mariviromero,El Museo Carmen Thyssen recibe 200.000 visitantes y supera las previsiones iniciales http://t.co/sLqtHIad #malaga @malaga,2012-02-13T23:20:51,es,1
1.6919E+17,PaulaVazquezTV,“@EliaGalera: @PaulaVazquezTV tweeteando en la gala?Q vergüenza!! Y pidiendo la wifi!! http://t.co/4vtnGzTm”Jaaa!Pero si no tenia cobertura!,2012-02-13T23:44:48,es,-1
1.69199E+17,AlexdelaIglesia,"#quemiedo como nos ""rescaten""",2012-02-14T00:18:45,es,0
1.69204E+17,morenobarber,"Moody's rebaja la nota a España, Italia y Portugal  http://t.co/A5zSu3Lp via @el_pais",2012-02-14T00:39:23,es,-1
1.69208E+17,julia_otero,Ministro@jmsoria: ¿De veras tendremos debate de #renovables  mañana sin presencia de un experto de su ministerio?,2012-02-14T00:56:57,es,-1
1.69301E+17,sevillajordi,"No se xq, pero en estos momentos es muy ilustrativo ver en España la película sobre la ""Dama d Hierro"".",2012-02-14T07:04:40,es,0
1.69331E+17,SerranoAlfonso,Que en un pais tan preocupado por la moralidad no parece raro q el favorito sea un Santo...rum ;-) http://t.co/mwGl0JDT,2012-02-14T09:02:39,es,0
1.69333E+17,Albert_Rivera,"RT @blogsdepolitica: España podría pagar multas por el alto paro, con la nueva normativa europea, con porcentajes sobre el PIB hasta el 1%",2012-02-14T09:11:51,es,-1
