data_lemmatized,sentiment
qu exagerar cierto quiz protagonismo quedo debilitar tras personaje,1
gracia ejemplar librar tres amigo cola esperar prxima edicin milisegundo grande regalarselo,1
si venir encantar listo esperar tener librar epn cuanto exito encantaria tener ejemplar firmar,1
cospedal ser popular gobernar necesitar ser eficaz,1
total abrazar enorme rt corazonmi acabar comprar cont,1
tardar hora asistir tomar posesin nuevo delegar gobernar aragn gustavo alcalde,1
pp apoyar gobernar medir criticar ahora rasgar vestidura provocar dficit cien,-1
pp afirmar tomar medir prever respaldar ciudadano lgico causar malestar formar individual,-1
gustar defensa echar patadasy ministro charlar prensar pensar imbeciles,1
partir prximo lunes museo abrir totalidad dar semana,1
mas hallar cadver mujer signo violencia mlaga dar q horror,-1
rt gt hallar cadver mujer signo violencia,-1
tendrs venir tuo venir tú jan tendr q ir em firmar noche empezar,1
secretario seguridad social t burgo decir ss viable vez realismo imponer estrategia miedo,-1
acabar enviar diputar asturiano proposicin gobernar rectificar recortar fondo comarcar minero,-1
posible an nadie junto andaluz salir desmentir meter dinero parir nariz,-1
gobernar decir sacrificio sern vano moodys exigir milisegundo recorte,-1
iniciar juicio jaume matar balear andaluz nuevo acusación abusar dinero erar,-1
si confirmar q mujer q aparecer morir ser asesinar ser mujer asesinar dar,-1
senz santamara pedir esforzar milisegundo crisis,-1
gallardn rechazar amnista abogar bajar guardia eta,-1
andalucia imparableun exchfer junto declarar us subvencionar cocana,-1
hola familia volver rutina fuerte abrazar,1
gallardn cambiar poltica preso tras protestar bilbao,-1
pp responsabilizar dinero fondo reptil comprar cocana,-1
rectificar mujer asesinar dar llevar horror,-1
andalucia imparablela corrupcin cercar chaves tramar hijo dinero erar cocana,-1
ja ja ja ja falto saque lengua messi ao pasar xd claro gracia,1
espeluznante vdeo fiscal militar suicidar tras dar rodar prensar,-1
sr consejero parecer declaracin chofer director general destinar fondo pblicos drogar,-1
pues debera dar caro rt sr consejero est est ocupar criticar,-1
recorte psoe politica social andaluz mill mill educacion mill sanidadel psoe recortar menos parir,-1
gozar pozo victoria bekcham podr vivir pars culpar david hijo,-1
juzgar sevilla acumular milisegundo caso supuesto fraude erar ltimo dedicar pagar cocana,-1
mamita precioso feliz cumplir ma q cantar mamis tan divino cantar asi,1
javier arenar octubre subir impuesto atentar comn dentro vdeo,-1
rt cantautor sevilla haras feliz rt video,1
happy bday happy bday mom feliz cumplir mami mas cookie mundo amar,1
rt empezar dar raza aguar calentar limn amigo,1
ana matar ofrecer lealtad lvarezcascos gabino lorenzo delegar gobernar ahora declaracin guerra llamar as,-1
grande pedro j colocar si mismo octavar personaje mas influyente qu arte,1
madre mujer mas bello mamita q siempre alli amigo gracia,1
pues claro jajajaja,1
poltica secretar transparencia totalmente d acordar,1
solucionar problema aeropuerto fantasma castelln estatua colosal fabra saldr alegrico avin nico,-1
rollsroyce batir rcord venta aos historia saber crisis ir barrio,0
grecia slo robar mercar ue fmi conquistar social futuro caco robar picaso mondrian,-1
ideo aprender abrir manifestar ir,1
rt decir lao tse padre hijo do madre hijo,1
pedir construccin centrar salud elipa pudrir atender cercar vecino,1
hoy tomar posesin gabino lorenzo delegar gobernar asturias segundo casco ir mal pesar do prometer,-1
pedir pleno monografico escandalo grinan explicación parlamentar,-1
tomar posesin nuevo delegar gobernar aragn gustavo alcalde,1
caminar galo abrazar,1
banco malo sino banco ofertar,-1
estn colgar blog argumento agrupacin bueno trabajar,1
tomar posesin nuevo alcalde enhorabuena,1
junto ser sociedad familiar lograr beneficio particular ir,1
alemania emiti deuda rendimiento negativoslos inversor pagar berln privilegiar poseer bono,-1
psoe rey recorte mster ir,-1
rajoy hablar maana entrevistar agenciar efe dar decilitro debatir ﻿1 ajustar decilitro gastar q intervendr,-1
rajuste golpe mercar recaer recorte recargo asalariar clase medio alternativo justo movilizacin,-1
fracasar ajustar parir dficit rajuste volver tuerca milisegundo fraude democracia confianza ciudadano,-1
mejor q banco provisionen metro exceso inmobiliario q q pagar ciudad banco malo,-1
aqu ver mejor playmobil,1
si dejar rajuste recesin tornar depresin gravar volvern mesar milisegundo recorte milisegundo impuesto,-1
desmentir robar d picasso mondrain museo d atenas coser ministro hacendar griego arreglar dficit,-1
vdeo ocho andaluz andaluz contar cmo afectar recorte social psoe andaluz,-1
merkel sarkozy anunciar pactar fiscal pudrir ser marzo armonizacin fiscal ajustar social sancionar imponer,-1
quin creis ir ganar baln orar ir jugadorazos who do you guys think will win the ballon dor tonight great players,1
nuevo alcalde tras tomar posesin cargar,1
recin elegir alcalde recibir felicitacin,1
preparandonos empezar hablar dficit acordar reformar laboral,-1
qu paso unir querer bailarle aguar irn preparar golpe sorpresa,-1
maana entrevistar qu opinar est vivir psoe derrotar n,-1
vergonzoso rt vergonzoso,-1
gracia hacindome bananitycom gran proyectar,1
deber ser consejero ningn lograr polticoes responsabilidad q parecer fiesta,-1
debatir santiago carrillo rodolfo martn villa psoe carrillo preferir chacn martn villa rubalcaba,1
parecer fiesta drogar director general consejeria emplear decir,-1
lujo ver compaero sumarse nuevo tecnologas perdis,1
deber comparecer dar contar tremendo q gastar dinero publicar fiesta drogar rt plis,-1
lujo autntico bienvenido manu,1
campaa milisegundo caro historia,-1
chaves cortijo juez anular 3 gradar sobrino manuel chaves enva prisin,-1
si si siempre esovalenciano acusacin hijo chaves campaa litro,-1
enhorabuena impactar millón diputacin primero mesar gobernar,1
q deber hacer epoca crisis estepona pagar milln deuda acreedor,-1
diputacin generar impactar econmico millón,1
enero mes riesgo cardiovascular,-1
punto tomar posesin nuevo delegar gobernar extremadura alejandro mucho suerte todo colaboracin posiblemucho nimo,1
reconocimiento anterior delegar ser amigo compaera sino vestir trabajar dejar mejor segundo mismo,1
cgpj aprobar maana publicar boe convocatorio cubrir plaza gmez bermdez finalizar mandato,1
comparecencia rajoy sarkozy ser conferenciar prensar decir solo hablar asunto reunin,-1
si comoo precioso rt bolita pelar ir crecer matxo pesar kilo,1
caro pillar trasto jejjeje,1
guapo dar ganar achucharloyo poder achucharlo jejje,1
saber nuevo disco querer saberah trabajar él,1
bonito chow chow equivocar raza nonop,1
dioss encantaa querer tocarrloo espachurrarrloojajjaja,1
si alguno vez querer tener algn perro ser qu raza monsimo chow chow,1
maravilloso rt imprescindible conmovedor artculo rosa montero negro,1
belloo tan fiel amistoso presentar santi,1
presidente asociacin periodista defensa apdef recibir cruz mrito militar enhorabuena presi,1
pp responsabilizar grian dinero fondo reptil comprar cocana,-1
nimo cariar rt dejar temporalmente informativo tele causar d enfermedad,1
rt hazme regalar rey dile seguir luego hacer unfollow hacer ilusin atentar max,1
maana rajoy romper maana silenciar entrevistar efe rodar prensar dar sarkozy tras dar presidente,-1
bce ganar millón euro comprar deuda espaola bueno inversin,1
mucho gracia an aterrizar,1
mensaje confuso gob gobernador bde estn mover silla mafo preguntar economista,-1
familia decir hacer ajustar ahora tocar administración pblicas,-1
abrazar fuerte,1
irn tenso cuerdo ormuz provocacin,-1
novedad carmen velar vez dinerario contar top secret,1
reformar laboral estancar gobernar forzar gobernar,-1
aguirre esquivo medio querer mojarse rebajar irpf momento alguien descolgar tlf,-1
seguir compaero,1
rubalcaba chacn oficialmente precandidatos comprobar q avalar cumplir requisito,1
felicidad leer 3 baln orar pep ser mejor entrenador ao tambin felicitar,1
ganar vez consecutivo baln orar impresionante felicitación mejor mundo leer messi,1
merkel satisfacer creer crisis euro dominar,-1
enrique ponce paloma cueva inaugurar baby boom espaol nacimiento bianca,1
juzgar matar contratar negro escribir discurso,-1
homenaje guardiola suscriptor premi empez todoweweperiodicoes,1
homenaje guardiola suscriptor premi empez todowweperiodicoes,1
decisin aguirre bajar tramar autonmico irpf causar enfadar gobernar habr batallar congreso pp madrid,-1
felicidad messi 3 baln orar aunque ao dar xavi,1
besar edur feliz ao dani guapoo feliz aootro besar,1
messi dar baln orar to comer ronaldo,1
enhorabuena amigo messi xavi xq tambin mereca pep labor vestuario felicidad,1
salir hacia estudio hablar dinero parar andaluz acabar ser esnifado corrupto,-1
tctica socialista pillar metindose dinero parir nariz responder igualar ir,-1
rt gobernar prev cerrar empresa pblicas poco mesar,-1
pensar justificar actuacin ningn corrupto meterse parir nariz hora bombo,-1
mucho suerte equipar nuevo programar debatir comenzar noche hora discovery max,1
mejor tambin podeis preguntaros dnde est grin dar hoy,1
mejor campaa rubalcaba ver or pajin hacer campaa chacnsoy malo poner,0
alemania vestir praga quejar menos preciar paises pequeos ue,-1
ahh ests bien,1
bromar q montoro subir impuesto marginal q ganar milbrutos ao solo eliminar entidad publicar,-1
si verdad q publicar hoy decilitro eregate andaluz cocar puto grian tendra q inhabilitar x vida,-1
encantar hoy inmenso morir risa,1
beso beso ir discutir pensar coser venir qu tal chacn eh ir fatal,1
recoger kilo basura transportar millón viajero dispositivo navidad,-1
ver bien q guindo llevar dircom periodista pas creer q ser prisa ir hacerlo mejor peor,-1
coincidir decir primavera rabe huevar si romper querer comer dentro surgir nuevo,-1
besn,1
wallyrajoy jeje lunes volver rajozy,1
abc tb contar q horror mas informacion abcdesevillaes via,-1
ver jose mota grande,1
gracia compi subir impuesto hacer falto ser ingeniero fsico nuclear mal explicar razn pilar,0
tardar eleccin nuevo alcalde enhorabuena suerte,1
jejeje muac,1
acabar recrear planeta creativo placer hablar mundo virtual constar,1
mejor timeline est disponible historia dar,1
dar gustar saber gente enhorabuena x argumento crear agrupacin,1
cenar brcoli dar pensar cenar brcoli,1
felicidad nuevo alcalde mstoles daniel ortiz milisegundo jvenes espaa amplio trayectoria gestin,1
poner cachondo noticiar crisis venta rolls royce disparar,-1
noticiar peridico imputar vario alto cargo pp incluir matar casar urdangarn,-1
hoy jornada municipalista alcalde coincidir gobernar hacer grande proyecto sino adaptar ingreso inversin,1
renovacin d rubalcaba chacn incompatible silenciar ostentacin choriceo d fondo pblicos andaluz,-1
revistar cultura on line culturamas recomendable,1
hola tod 1 felicitar compaeros iker cri xabi formar partir once ideal fifa tambin,1
presentar dar orgullo mucho forzar seguir trabajar aquel siempre confiar metro bueno noche mlaga,1
avanzar portar martes diciembre,1
palabra decir querer decirte t oír querer oír neruda,1
increment venta rolls royce comprador estn invisible mercar crisis,-1
gran foto dormir decir cri rejejejejejej sakatuki,1
venta coche medio cay venta gama alto creci reflejar real crisis,-1
gracia amigar,1
incluso comenzar congreso aquel rena avalar poder optar secretar general,1
hola bueno noche portar hoy martes enero,1
venir ver peli the artist verdad encantar recomendable,1
ah hoy poner velita luna lleno mejorar deseo dar tanto luz compaa,1
acabar llegar cien mil seguidor twitter gracia inters,1
feliz noche luna lleno tod caer sueo decir amigar,1
pginas llamar listo sinde planear ubicarse espaa,1
rajoy hacer recorte recargo situacin excepcional mismo partir gobernar aguirre valorar bajar irpf unidad,-1
seguir economa miedo j estefana bueno noche,-1
curiosidad insomne formar salir mientras alcanzar rcords depsitos banco bce,-1
hoy ceremonia entregar baln orar venir milisegundo foto shak,1
curiosidad insomne plan cerrar empresa pblicas incluir subcontratar realizar trabajo propio funcionario,-1
maana mas mejor,1
papar decir matrimoniar gay amenazar futuro humanidad saber obligatorio,-1
preguntar papar si milagro dar rodar prensar qu matrimoniar gay peligrar humanidad celibato,-1
volar ruth volar alto hoy luz brillar mas nunca hoy alma paz,1
enero hoy cumplir ao maanas cuatro dar aniversario,1
felicidad rt felicidad hoy cumpleaos bueno dar rt porfa,1
bueno daso decir,1
mil gracia felicitación,1
menos muerto corrimiento tierra provocar intenso lluvia sapucaia ro janeiro brasil,-1
ario caete magricultura pescar negociar hoy comisin europeo nuevo acordar pesquero marrueco,1
ario caetem agricultura pescar pedir ce compensacin flotar espaola x prdidas x prohibicin faenar aguar marroques,-1
desencuentros dentro casar blancaposible causar d dimisin d daleyjefe gabinete obamal aludir querer pasar tiempo familia,0
gracia rt rt recomer artculo d jos luis puerta reformar bienestarel pas,1
gobieno pomover indulto generalizar etarrasgallardnm justicia asegurar q poltica penitenciario ajustar ley,0
cualquiera medir deber ser individualizar previo peticin perdn vctimas,-1
temperatura bajar ceromucho fro maana niebla sol dar mas parecer fin semana inestabiliza tiempo,-1
mas d dar fiabilidad previsión bajo muchopero dar d hoy modelo mostrar q ltimos dar d enero ir ser glidos,1
llevar hora medio pie realidad despertar,-1
estrenar nuevo personaje ministro guindo ver q tal recortar,1
bdas imputacin apoderar aizoon embarazoso cristino indicar dinero ir bolsillo infante,-1
proponer otegi nobel paz cmo premiar jack destripador contribucin clase anatoma,1
mascolell anunciar dejarn d pagar metro d ls guarderas pblicas mientras pagar metro d dficit d tvc metro d consejo comarcal,-1
bueno dar hacer fro,-1
aqu sol austria nevar zona oeste pas metro grosor serbio superar registrar metro grosor,1
